7845682176438296.0, 96963.11581977575 
1.560442430345732e+16, 136743.77463428545 
2.3277189786418108e+16, 167011.21711147204 
3.0864931354925856e+16, 192314.06631959646 
3.836859118114065e+16, 214419.84423731023 
4.578910099676726e+16, 234237.87489287675 
5.312738220874858e+16, 252310.02295908896 
6.038434601367693e+16, 268990.4504679291 
6.756089351093769e+16, 284525.9370513127 
7.465791581459904e+16, 299096.73474986723 
8.167629416406189e+16, 312839.3574537946 
8.861690003348362e+16, 325860.207433721 
9.548059523998928e+16, 338244.17807298346 
1.0226823205068373e+17, 350060.3279341449 
1.0898065328847786e+17, 361365.7605538913 
1.1561869243674214e+17, 372208.3587963163 
1.221831737428006e+17, 382628.7621836037 
1.286749123202778e+17, 392661.828870849 
1.3509471425031166e+17, 402337.737680417 
1.41443376681645e+17, 411682.8330519564 
1.4772168792960752e+17, 420720.2827125375 
1.5393042757400134e+17, 429470.59650473046 
1.600703665559015e+17, 437952.0406554893 
1.6614226727338406e+17, 446180.97218432964 
1.7214688367619325e+17, 454172.1115311444 
1.780849613593596e+17, 461938.7668324276 
1.8395723765578083e+17, 469493.0199523117 
1.8976444172777654e+17, 476845.8819667923 
1.9550729465762864e+17, 484007.4240305818 
2.0118650953711827e+17, 490986.88824044605 
2.0680279155607066e+17, 497792.78211923444 
2.1235683808991872e+17, 504432.9595924762 
2.1784933878629648e+17, 510914.69075185404 
2.232809756506727e+17, 517244.7222524208 
2.286524231310358e+17, 523429.3298408243 
2.339643482016402e+17, 529474.3642364736 
2.3921741044582467e+17, 535385.291369117 
2.4441226213791318e+17, 541167.2278017405 
2.4954954832420784e+17, 546824.9720273039 
2.546299069030845e+17, 552363.0322141919 
2.5965396870420086e+17, 557785.6508827687 
2.6462235756682672e+17, 563096.8269196884 
2.695356904173063e+17, 568300.3352743057 
2.7439457734566224e+17, 573399.7446299877 
2.791996216813505e+17, 578398.433300307 
2.8395142006817613e+17, 583299.6035643386 
2.886505625383786e+17, 588106.2946253231 
2.9329763258589645e+17, 592821.3943517229 
2.9789320723881965e+17, 597447.6499383863 
3.024378571310395e+17, 601987.6776074459 
3.069321465731044e+17, 606443.9714531873 
3.113766336222905e+17, 610818.9115219746 
3.1577187015189574e+17, 615114.7712070494 
3.201184019197663e+17, 619333.7240283334 
3.244167686360632e+17, 623477.8498590115 
3.286675040302788e+17, 627549.1406534457 
3.328711359175094e+17, 631549.5057247105 
3.370281862639949e+17, 635480.7766145843 
3.411391712519312e+17, 639344.7115940908 
3.4520460134356474e+17, 643142.999828527 
3.4922498134457664e+17, 646877.2652372804 
3.5320081046676474e+17, 650549.0700755452 
3.571325823900308e+17, 654159.9182622336 
3.610207853236809e+17, 657711.258475904 
3.648659020670466e+17, 661204.4870383315 
3.686684100694341e+17, 664640.9506034112 
3.724287814894095e+17, 668021.9486673572 
3.761474832534265e+17, 671348.7359146343 
3.798249771138054e+17, 674622.5244126912 
3.8346171970606835e+17, 677844.4856673514 
3.870581626056405e+17, 681015.7525496265 
3.9061475238392186e+17, 684137.421103745 
3.941319306637383e+17, 687210.5522453174 
3.976101341741781e+17, 690236.1733577691 
4.0104979480482074e+17, 693215.2797944734 
4.0445133965936454e+17, 696148.8362933762 
4.078151911086605e+17, 699037.7783103313 
4.111417668431581e+17, 701883.0132768488 
4.1443147992477e+17, 704685.4217874886 
4.1768473883816224e+17, 707445.8587217046 
4.209019475414757e+17, 710165.154304563 
4.240835055164859e+17, 712844.115110406 
4.2722980781820646e+17, 715483.5250132122 
4.303412451239437e+17, 718084.1460871206 
4.334182037818066e+17, 720646.719460312 
4.3646106585868026e+17, 723171.9661252096 
4.394702091876668e+17, 725660.5877077343 
4.424460074150015e+17, 728113.267198149 
4.45388830046448e+17, 730530.6696458444 
4.4829904249318054e+17, 732913.4428202476 
4.5117700611715674e+17, 735262.217839879 
4.540230782759881e+17, 737577.6097714409 
4.568376123673134e+17, 739860.2182006921 
4.5962095787268006e+17, 742110.6277767393 
4.623734604009393e+17, 744329.4087312645 
4.6509546173116064e+17, 746517.117374109 
4.677872998550705e+17, 748674.2965665368 
4.7044930901902106e+17, 750801.4761734131 
4.730818197654934e+17, 752899.1734954546 
4.756851589741412e+17, 754967.8936826307 
4.782596499023795e+17, 757008.1301297302 
4.8080561222552384e+17, 759020.3648550382 
4.83323362076484e+17, 761005.0688630139 
4.858132120850186e+17, 762962.7024918004 
4.882754714165547e+17, 764893.7157463505 
4.9071044581057626e+17, 766798.5486179007 
4.931184376185886e+17, 768677.6313904859 
4.954997458416611e+17, 770531.384935141 
4.9785466616755437e+17, 772360.2209924018 
5.0018349100743584e+17, 774164.5424436793 
5.0248650953218854e+17, 775944.7435720488 
5.0476400770831763e+17, 777701.2103129633 
5.070162683334589e+17, 779434.3204953738 
5.092435710714937e+17, 781144.4440737093 
5.114461924872751e+17, 782831.9433511443 
5.136244060809689e+17, 784497.1731945614 
5.1577848232201434e+17, 786140.4812415884 
5.1790868868270816e+17, 787762.2081000722 
5.20015289671417e+17, 789362.6875403345 
5.220985468654213e+17, 790942.2466805277 
5.241587189433954e+17, 792501.206165403 
5.261960617175278e+17, 794039.880338778 
5.2821082816528557e+17, 795558.5774099787 
5.302032684608265e+17, 797057.59961452 
5.321736300060632e+17, 798537.2433692683 
5.3412215746138336e+17, 799997.799422324 
5.36049092776029e+17, 801439.5529978467 
5.379546752181396e+17, 802862.7839360328 
5.3983914140446195e+17, 804267.7668284501 
5.417027253297311e+17, 805654.7711489182 
5.4354565839572525e+17, 807024.0613801181 
5.453681694399994e+17, 808375.8971361045 
5.4717048476429984e+17, 809710.5332808836 
5.489528281626642e+17, 811028.2200432164 
5.5071542094921e+17, 812329.2031277956 
5.524584819856154e+17, 813613.7238229368 
5.5418222770829536e+17, 814882.0191049236 
5.558868721552763e+17, 816134.3217391327 
5.575726269927735e+17, 817370.8603780655 
5.5923970154147386e+17, 818591.8596564013 
5.608883028025271e+17, 819797.5402831867 
5.625186354832493e+17, 820988.1191312684 
5.641309020225413e+17, 822163.8093240705 
5.6572530261602586e+17, 823324.8203198184 
5.6730203524090566e+17, 824471.3579932977 
5.6886129568054656e+17, 825603.6247152418 
5.704032775487878e+17, 826721.8194294333 
5.719281723139832e+17, 827826.1377276009 
5.73436169322776e+17, 828916.7719221887 
5.749274558236097e+17, 829993.9111170778 
5.764022169899792e+17, 831057.7412763268 
5.778606359434234e+17, 832108.4452910045 
5.793028937762638e+17, 833146.2030441781 
5.807291695740909e+17, 834171.191474123 
5.821396404380006e+17, 835183.5846358122 
5.835344815065859e+17, 836183.5537607463 
5.84913865977683e+17, 837171.2673151782 
5.862779651298779e+17, 838146.8910567871 
5.876269483437741e+17, 839110.5880898535 
5.889609831230241e+17, 840062.5189189839 
5.902802351151292e+17, 841002.8415014338 
5.915848681320072e+17, 841931.7112980745 
5.928750441703333e+17, 842849.2813230464 
5.941509234316558e+17, 843755.7021921434 
5.954126643422874e+17, 844651.1221699661 
5.966604235729777e+17, 845535.6872158856 
5.978943560583668e+17, 846409.5410288539 
5.991146150162239e+17, 847272.8250910962 
6.003213519664718e+17, 848125.678710724 
